,level_0,AGEGROUP,SEX,INDUSTRY,xo_c,yo_c,xd_c,yd_c,indexes,dest_sa,orig_sa,0,1,2,3,4,5,6,distance,cum_dist
137,137,7,female,professional,153.01283760396274,-27.504849866087937,153.07496107735753,-27.48667895752592,11812,30203103910,30501110531,30501110531,30501110531,30501110536,30501110531,30203103910,30503112501,0,0.134677011889724,0.20857913830315325
138,138,6,female,professional,152.96213708265685,-27.392631726943375,153.27366267641327,-27.450590946631014,8512,30204104213,30503112907,30503112907,30501110531,30204104213,0,0,0,0,0.13658647319707082,0.2062649722581865
139,139,12,male,accom,153.01488456284653,-27.40307792169016,152.92817337665812,-27.37632096061324,7554,30501111204,30501110513,30501110513,30501111204,30501110513,0,0,0,0,0.019285208038256115,0.03857041607651223
140,140,11,male,retail,152.99163393573423,-27.44940242667864,152.9891079328162,-27.468137535031865,7150,30101100410,30501110519,30501110519,30502111702,30501110519,30101100410,30501110519,30503113107,0,0.18573201452351895,0.5264306991984401
141,141,12,male,health,153.25728810618153,-27.562563864412702,152.9713381217016,-27.534639450554728,7993,30101100616,30103101624,30103101624,30101100616,30103101624,0,0,0,0,0.08007239753905047,0.16014479507810095
142,142,6,male,retail,153.02734085703267,-27.39091572577872,153.27571731674684,-27.44603336628968,681,30102100738,30101100123,30101100123,30101100101,30101100133,30102100713,30102100713,30102100738,30102100738,0.04564656128314674,0.06702656672821343
143,143,13,female,it,153.2176807658882,-27.4947360091668,153.0878725403712,-27.50339647561168,3302,30303106516,30501110534,30501110534,30501110531,30501110534,30303106516,0,0,0,0.10560485975362649,0.12089758053446809
144,144,6,female,health,153.07443604731785,-27.49007311981664,153.01465028491847,-27.607632440797904,4717,30202102728,30202102820,30202102820,30202102728,30202103405,0,0,0,0,0.01774856623677878,0.046110382754530464
145,145,8,male,construction,153.01488456284653,-27.47158858232412,153.06390223472596,-27.42597444771164,8709,30301105142,30503112505,30503112505,30301105142,30503112505,0,0,0,0,0.09488015367641002,0.18976030735282004
146,146,13,male,health,152.99168396815332,-27.385407361782725,153.0566461741452,-27.407574914075376,3098,30101100618,30501110621,30501110621,30503112619,30302105712,30101100618,30303106513,30301104804,0,0.22080630375145607,0.5469532819077286
147,147,10,female,accom,153.10871244363733,-27.469151776746354,153.02641128528208,-27.54448099026248,7491,30101100403,30101100403,30101100403,30101100403,30101100403,0,0,0,0,0.0,0.0
148,148,11,female,health,153.0363039307406,-27.488777632374067,153.00651857617842,-27.552726942478785,9980,30501111232,30103102031,30103102031,30103102031,30103101501,30501111232,30103101501,30103101509,0,0.17457209302023952,0.41724604115231456
149,149,9,male,health,153.06746319809932,-27.44699096267988,153.02934998355488,-27.4311434439046,9212,30301104905,30302105910,30302105910,30302105910,30302105505,30301104905,0,0,0,0.08069560075862853,0.08069746317582127
150,150,10,male,health,153.0454574557305,-27.46819300705777,153.00778689080815,-27.591905441351443,5986,30503112602,30302105612,30302105612,30501111008,30503112602,0,0,0,0,0.08610290715660095,0.08796397126370892
151,151,14,female,retail,153.26315252563637,-27.39224406562424,153.2160617840516,-27.56137897398744,516,30204104509,30502111518,30502111518,30204104509,30203103509,30302105517,30302105204,0,0,0.14279649148451268,0.3513528962177144
152,152,8,female,publicAdmin,153.0152710456355,-27.47167833707297,153.2061574048814,-27.47220191509687,11682,30101100324,30101100336,30101100336,30101100324,30101100336,0,0,0,0,0.016814173013295762,0.033628346026591524
153,153,13,male,other,153.08257459701673,-27.562705510103957,153.027756166236,-27.559712935521816,12356,30501111008,30101100323,30101100323,30101100305,30501111008,30101100605,30103101624,0,0,0.19802706845023024,0.49060233435653466
154,154,7,male,education,153.03202247258406,-27.39368363731024,153.06443489003595,-27.37632096061324,2325,30204104408,30101100116,30101100116,30204104408,0,0,0,0,0,0.23819109839614813,0.23819109839614813
155,155,14,female,it,153.0366023446027,-27.47138901239716,152.99061049090352,-27.50287056698364,2583,30102100929,30101100408,30101100408,30101100605,30102100929,0,0,0,0,0.11925406235352803,0.17986298626517241
156,156,10,female,education,153.05086300433052,-27.53918629786325,152.97029150599815,-27.527819447279995,7326,30301105135,30504113731,30504113731,30301105011,30403109423,30403109423,30301105135,30504113701,0,0.12349596581010601,0.46819570059586496
157,157,5,female,realEstate,153.02895732859386,-27.468570448726556,153.28229891492776,-27.45367294066249,7099,30304106824,30305107327,30305107327,30304106824,0,0,0,0,0,0.10651921887491583,0.10651921887491583
158,158,12,male,construction,153.29782928433931,-27.497506179257968,153.20777244536305,-27.626903284109726,2689,30102100703,30101100316,30101100316,30102100728,30102100703,0,0,0,0,0.07036700673763589,0.07305266720151876
159,159,5,male,professional,153.03222245969238,-27.444614469886968,152.96274547632424,-27.50974827374121,47,30401108402,30501110922,30501110922,30401108402,30501110922,0,0,0,0,0.12561106210846554,0.2512221242169311
160,160,12,male,health,152.998167526155,-27.562699909066065,153.02903418945365,-27.550501733303005,7778,30403109402,30302105343,30302105343,30403109402,30302105343,0,0,0,0,0.09390977371879633,0.18781954743759266
161,161,8,male,other,153.18864756477757,-27.4713695100824,153.01281135488944,-27.543060432632696,8708,30101100334,30101100411,30101100411,30101100411,30101100334,0,0,0,0,0.035241205166259205,0.035241205166259205
162,162,9,female,other,153.0222418095418,-27.493660259159743,153.01987272665158,-27.505464817504453,6973,30101100314,30302105510,30302105510,30304107016,30301104914,30101100314,0,0,0,0.1654452171572632,0.2527115023657218
163,163,5,female,education,153.0133569270085,-27.48482141714992,152.97916017874053,-27.43276478317565,3053,30501110532,30501110536,30501110536,30501110532,30501110536,0,0,0,0,0.0031582253658182205,0.006316450731636441
164,164,9,female,financial,153.0291829647901,-27.494358710074383,153.26622974729594,-27.544167439649176,8712,30202102736,30305107620,30305107620,30202102701,30103102130,30202102736,30101100505,0,0,0.22441225965747524,0.7966206818506842
165,165,11,female,construction,153.19545009494112,-27.553068735181423,153.06291781317165,-27.543060432632696,1916,30501110513,30101100306,30101100306,30501110513,30101100306,0,0,0,0,0.17845336897665043,0.35690673795330086
166,166,14,male,health,153.0454574557305,-27.455375085378314,153.0065717829381,-27.591905441351443,3563,30501110531,30501110531,30501110531,30501110531,0,0,0,0,0,0.0,0.0
167,167,8,female,retail,153.06060468306043,-27.49178069125011,152.9371795524737,-27.414943468499573,285,30202102727,30302105903,30302105903,30202102727,0,0,0,0,0,0.16741112399789976,0.16741112399789976
168,168,10,female,manufacturing,153.2009370628805,-27.32811515754919,153.17705577483517,-27.502982359112103,1212,30501110623,30305107620,30305107620,30301105010,30501110623,30301105106,0,0,0,0.1305070573273821,0.26850832532034935
169,169,13,male,utilities,152.9631905458976,-27.3696782555369,152.98247193814225,-27.471429470360864,4233,30501110531,30501110531,30501110531,30501110531,30501110531,30501110531,0,0,0,0.0,0.0
170,170,11,female,publicAdmin,153.0222418095418,-27.51925408597777,152.931743070758,-27.549387681155164,218,30101100407,30301104914,30301104914,30101100407,30301104914,0,0,0,0,0.0995081486414404,0.1990162972828808
171,171,7,female,other,152.98231839255638,-27.51907619089294,153.06702842692235,-27.45773673652225,3635,30101100616,30102100728,30102100728,30101100616,30102100728,0,0,0,0,0.03750898745405542,0.07501797490811084
172,172,12,female,mining,153.06533588679125,-27.497069990139316,153.25956127736205,-27.45136985122328,9121,30101100329,30101100329,30101100329,30101100329,30101100329,0,0,0,0,0.0,0.0
173,173,7,male,admin,153.26315252563637,-27.463093057036573,153.19424037028142,-27.512043414584337,11166,30501110611,30202102830,30202102830,30501110611,30202102830,0,0,0,0,0.0735632316279455,0.147126463255891
174,174,8,male,education,153.01036870199837,-27.52825574162029,153.04477038924222,-27.38293628996984,9667,30504113420,30101100329,30101100329,30301105142,30501110538,30504113420,30101100329,30501110518,0,0.25244347618251195,0.7150262355728951
175,175,10,female,health,153.03268799466525,-27.47043397636125,152.98793304396082,-27.33843564030014,11862,30204104213,30204104404,30204104404,30204104213,30204104213,30204104213,30204104213,0,0,0.011965305606533345,0.011965305606533345
176,176,13,female,health,153.0696366631421,-27.52378097622645,152.98415581179913,-27.43660477326433,9275,30101100301,30102100713,30102100713,30101100301,30102100713,30102100713,30101100301,0,0,0.06208568982490515,0.18625706947471546
177,177,10,male,publicAdmin,153.02476422776783,-27.53170024245029,152.99869705097925,-27.36579843349057,4962,30102101219,30101100605,30101100605,30102100738,30101100605,30102101219,0,0,0,0.08093391383989923,0.1830337138129899
178,178,7,female,health,153.02899011871776,-27.468161041083057,153.2091879338627,-27.526051989269,5711,30501111221,30501111212,30501111212,30501111221,30501111212,0,0,0,0,0.0042374908243738105,0.008474981648747621
179,179,10,male,other,153.02607252438253,-27.394352596862262,153.03849064502788,-27.56137897398744,10105,30204104601,30202103225,30202103225,30204104601,30202102706,30204104601,0,0,0,0.06581495076005814,0.11732056461069135
180,180,11,male,arts,153.0222418095418,-27.49556350252473,153.12469648857677,-27.48684847706545,8636,30204104212,30102100728,30102100728,30204104212,30102100728,30102100736,0,0,0,0.30923942517071373,0.6368783119207658
181,181,11,female,education,153.21116547679597,-27.566864017129944,153.06423490196315,-27.5110803660014,5636,30101100429,30501110621,30501110621,30101100403,30501110621,30101100429,30204104224,0,0,0.18821448933628185,0.8165084256794883
182,182,9,female,health,153.0739997433206,-27.4565213733899,153.03378310277867,-27.54515593190272,7867,30202102731,30202102708,30202102708,30202102731,0,0,0,0,0,0.01895023795364333,0.01895023795364333
183,183,13,female,other,153.0479521075146,-27.52673447468133,153.2917447182265,-27.406949350935776,1222,30303106416,30502111708,30502111708,30303106416,30502111708,0,0,0,0,0.10231477478708666,0.20462954957417331
184,184,8,male,education,153.08302414599285,-27.497093236978888,153.0209528650992,-27.537402961885903,11185,30101100505,30101100505,30101100505,30101100505,30101100505,0,0,0,0,0.0,0.0
185,185,10,male,construction,153.02767552831835,-27.451258405476207,152.99304107730208,-27.428864337069648,265,30503112217,30504113230,30504113230,30504113208,30503112217,30504113230,30504113522,30404110331,30504113420,0.05898916193332562,0.2569297447251881
186,186,8,female,construction,152.99728602199568,-27.393976463243582,153.27595683851246,-27.52926045031448,9070,30301105119,30301105119,30301105119,30301105119,30301105119,0,0,0,0,0.0,0.0
187,187,8,male,education,153.05891577611905,-27.560369649327715,153.02184984092878,-27.384826342566303,6677,30501111204,30501110522,30501110522,30501111204,30501110522,0,0,0,0,0.019377346630296517,0.03875469326059303
188,188,13,male,health,153.0240070580084,-27.557476562033443,152.9386399757896,-27.520105455848856,754,30102100809,30404110303,30404110303,30203103701,30503112910,30404110303,30404110303,30102100809,0,0.3236261450049657,0.6730989173785555
189,189,9,male,financial,153.1250140135016,-27.52888280553064,153.20886425552368,-27.57924251350877,8735,30501110536,30101100332,30101100332,30501110536,30301104712,0,0,0,0,0.20168535199718785,0.2642799150990208
190,190,12,female,retail,153.0133569270085,-27.5432691393816,153.0732047805443,-27.513073476977688,4217,30501111031,30501111031,30501111031,30501111031,30501111031,30501111031,30501111031,0,0,0.0,0.0
191,191,8,female,arts,153.05684841206994,-27.381977842041454,153.19795119823044,-27.607632440797904,1444,30101100407,30102101214,30102101214,30101100407,30102100813,30102101325,30102101333,30102101214,0,0.07252787016503426,0.26669883865329
192,192,6,male,admin,152.99292665989122,-27.45667824806836,152.9456425026912,-27.44679044232948,10824,30304107015,30304107001,30304107001,30304107015,30304107001,30304107015,30304107015,0,0,0.0034418677888569046,0.010325603366570714
193,193,5,male,construction,153.2174694057602,-27.51847599815697,152.95027900246686,-27.45797503062935,10879,30102100713,30102100713,30102100713,30102100713,30102100713,30102100713,30102100713,30102100713,0,0.0,0.0
194,194,11,male,utilities,152.9631905458976,-27.55390485298516,153.0547174284873,-27.471429470360864,10489,30203104017,30203104003,30203104003,30203104017,30203104003,0,0,0,0,0.00868807720851166,0.01737615441702332
195,195,5,female,other,153.02607252438253,-27.568675913785462,153.01086300701058,-27.394618942288936,6122,30103102031,30202103221,30202103221,30103102031,30202103221,0,0,0,0,0.15931666781615447,0.31863333563230894
196,196,13,female,health,153.03547752795572,-27.444764192565465,153.21534175952894,-27.527819447279995,11198,30103102031,30101100323,30101100323,30103102031,30101100407,0,0,0,0,0.07144248112592183,0.14856511350833634
197,197,5,female,admin,153.02767552831835,-27.468874528745825,153.0528297797062,-27.53785641133561,10108,30201102418,30204104401,30204104401,30204104401,30204104303,30201102418,30204104401,30204104404,0,0.06570614820122925,0.14106655189581713
198,198,5,female,publicAdmin,153.02608502382847,-27.52748356853611,153.27541758917172,-27.46396290973612,12519,30103101701,30101100412,30101100412,30103101701,30101100412,30101100407,30101100412,0,0,0.1364103076638965,0.3311528939905678
199,199,5,female,publicAdmin,153.19895269299514,-27.465600201867595,152.99783165765683,-27.4908719492188,7013,30403109301,30404110322,30404110322,30501110531,30403109301,0,0,0,0,0.10800286032652175,0.16277621260828487
200,200,15,male,other,153.1175101692263,-27.39336794504263,153.0325708446629,-27.51442547655726,10012,30101100428,30403109615,30403109615,30101100428,30403109405,0,0,0,0,0.1941125410196151,0.4015749493044532
201,201,8,male,arts,153.02312454838028,-27.352097341468337,153.19149184033853,-27.48744044308632,6408,30404110201,30404110201,30404110201,30404110201,30404110201,0,0,0,0,0.0,0.0
202,202,11,female,arts,152.98476120472844,-27.563269212996868,153.20627083036135,-27.49762093367746,920,30402108630,30403109613,30403109613,30402108630,30302105808,30403109613,0,0,0,0.12907849278215633,0.34212540918044904
203,203,10,male,publicAdmin,153.02552860396014,-27.469497942710955,153.0244738119948,-27.552726942478785,8504,30101100429,30101100403,30101100403,30101100429,30101100437,0,0,0,0,0.018906218320836006,0.025447367203158346
204,204,9,male,education,153.0133569270085,-27.580396250895507,153.21667414196526,-27.527819447279995,10077,30103101818,30101100606,30101100606,30101100606,30101100601,30101100336,30103101818,0,0,0.10313619997431743,0.10653359829428545
205,205,12,female,other,153.22208038094888,-27.464104451074004,153.06022310370665,-27.48616102046524,5171,30102101333,30101100407,30101100407,30102101301,30102101333,0,0,0,0,0.11914675565582436,0.12140739923975918
